Duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
0.789163,0.158591,-0.0754575,-0.00320586,0.000923843,-7.2799,22.1127,-23.333,8.44336,-0.666638,-0.0347303,0.00801138,0.000133162,-1.73021,5.39546,-5.78131,2.11329,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.843729,0.0156845,-0.0820842,-0.000736166,0.00063512,-5.37894,15.3247,-15.1482,5.13223,-0.702243,-0.0040693,0.00937299,0.000519057,1.02919,-2.80536,2.69825,-0.897428,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.81988,-0.129814,-0.0762049,0.00379615,0.000416554,-5.32628,15.6431,-15.9318,5.55946,-0.676383,0.0330983,0.0095029,-0.00138205,3.57645,-10.4223,10.5611,-3.6723,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.799829,-0.255607,-0.06174,0.0041123,0.000394132,-4.57129,13.7983,-14.4278,5.16599,-0.595384,0.0506888,0.00261195,0.0013287,5.4856,-16.3109,16.9044,-6.01809,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.816753,-0.351891,-0.043957,0.00313967,-0.00235253,-3.7733,10.982,-11.1486,3.88793,-0.481047,0.0793586,0.00715007,-0.00521649,5.48502,-16.3898,16.8682,-5.93186,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.814023,-0.441474,-0.0650079,-0.0127391,-0.000222,-6.82898,20.0637,-20.485,7.17613,-0.361277,0.0257888,-0.0304976,0.00139035,-1.07216,3.11815,-3.1324,1.08188,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.807402,-0.590723,-0.0877622,0.00370121,0.00354765,-5.46075,16.373,-16.9837,6.02954,-0.371148,-0.00287665,0.0192435,0.00628364,2.83305,-8.16476,8.25469,-2.87955,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.791066,-0.716448,-0.0535429,0.0141793,0.00104131,-2.20178,6.92783,-7.45584,2.73082,-0.312403,0.0662192,0.0122321,-0.00419399,7.31624,-22.1508,23.3015,-8.40734,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.787899,-0.76324,0.00214723,0.0140092,-0.00164356,2.12081,-6.35963,6.65424,-2.3946,-0.170907,0.0817275,-0.000625972,-0.000809662,7.4859,-22.8223,24.1521,-8.76163,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.78325,-0.726805,0.0289564,0.000282784,-0.0020657,2.46124,-7.58881,8.10535,-2.96417,-0.0255793,0.077635,-0.000475903,0.000437119,7.55888,-23.1516,24.626,-8.98172,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.819996,-0.680303,0.0207861,-0.0016513,0.00133242,1.77891,-5.14897,5.20242,-1.80625,0.116874,0.0790744,0.000640063,-0.000245775,6.13537,-17.9735,18.2735,-6.36869,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.789672,-0.636978,0.0329921,0.0080188,0.00097922,4.48002,-13.4895,14.1529,-5.10064,0.260104,0.0754411,-0.00334502,-0.00102805,6.0071,-18.3564,19.4322,-7.04521,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.796403,-0.550416,0.0620849,0.00655305,-0.000791193,6.43041,-19.3124,20.1648,-7.22375,0.379265,0.0541937,-0.00781685,-0.000312424,3.44816,-10.5091,11.0712,-3.98978,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.816894,-0.420464,0.0788182,0.00270039,-0.000753247,6.43058,-18.8881,19.2639,-6.7365,0.451618,0.0257773,-0.00768224,-0.000139885,0.790981,-2.44077,2.56078,-0.912067,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.819351,-0.272798,0.0814623,-0.000765667,-0.000225,6.23412,-18.2668,18.5832,-6.48128,0.471385,-0.00481651,-0.00863985,0.000420254,-1.47243,4.24663,-4.27373,1.47932,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.795974,-0.126609,0.0795843,0.000180867,0.000263452,7.14448,-21.5323,22.5369,-8.08817,0.440081,-0.0241719,0.000143589,0.00274607,-1.40091,4.34461,-4.62135,1.67554,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.817691,0.0193587,0.081613,0.000652389,-5.07944e-05,6.45764,-18.9578,19.321,-6.75108,0.412002,-0.00135024,0.00780852,-0.00235618,0.132346,-0.478637,0.529396,-0.193083,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.789062,0.168498,0.0803319,-0.00290925,-0.00175759,6.25449,-19.1728,20.3377,-7.38494,0.410079,-0.0166282,-0.0160602,-0.00219643,-4.35754,13.0376,-13.6226,4.8965,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.794698,0.291434,0.0501096,-0.0125419,-0.000251389,2.51074,-7.71911,8.18676,-2.96611,0.329207,-0.067663,-0.00804862,0.00255218,-6.89132,20.7703,-21.7521,7.81335,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.81789,0.346356,0.0158614,-0.0044742,0.00183901,0.888015,-2.61933,2.67703,-0.937259,0.191379,-0.0802932,-0.000846473,0.00043015,-6.36326,18.6678,-19.0179,6.64296,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.819888,0.367937,0.00980213,-0.00139747,-0.000954778,0.218617,-0.7249,0.784298,-0.283837,0.0437541,-0.0817015,-0.000325437,-7.31334e-06,-6.38993,18.7056,-19.012,6.62516,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.798418,0.372278,-0.0103713,-0.009477,-0.00075372,-2.54273,7.51277,-7.75597,2.75486,-0.1058,-0.081462,0.0010426,0.000634964,-6.79932,20.4873,-21.4125,7.66923,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.77935,0.322432,-0.0419974,-0.00578386,0.00157554,-4.80191,14.7682,-15.7758,5.77926,-0.246398,-0.0712234,0.00372849,-0.000305326,-6.54891,20.1873,-21.6016,7.92354,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.780356,0.235789,-0.0490245,0.000353164,-0.000154294,-4.99469,15.3121,-16.3251,5.97127,-0.368284,-0.0652482,-0.00030882,-0.00014847,-6.35447,19.5761,-20.9212,7.66347,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.775152,0.142216,-0.057895,-0.00611833,-0.00114199,-7.10664,21.8825,-23.4443,8.62149,-0.484923,-0.0588358,0.00583295,0.00205338,-4.1272,12.9863,-14.0903,5.22459,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.816524,0.0152902,-0.0820596,-0.00428068,0.00220795,-6.10721,18.0057,-18.4038,6.44539,-0.559912,-0.0186078,0.0150215,0.000410378,0.666972,-1.78523,1.71271,-0.573581,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.809281,-0.127341,-0.072322,0.0084503,0.00064566,-4.71184,14.0541,-14.5263,5.14181,-0.547566,0.031257,0.0133677,0.000396572,4.83955,-14.1458,14.4362,-5.06618,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.840535,-0.234298,-0.0490997,0.00383834,0.00013432,-2.74381,7.89916,-7.87138,2.68452,-0.44416,0.0805891,0.00794438,-0.00611882,5.06508,-14.6445,14.618,-4.98952,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.859587,-0.308336,-0.0335601,-0.000710897,-0.00536499,-3.34566,9.11384,-8.70867,2.8686,-0.314298,0.0447881,-0.0145471,0.00761046,3.28091,-8.87017,8.45094,-2.78028,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.910121,-0.40898,-0.089017,-0.0090034,0.0226559,-2.3657,6.57692,-6.22767,1.99921,-0.208186,0.103378,0.0199948,-0.0286531,3.05757,-8.49642,8.03846,-2.57867,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
